html_filename,image1,image2,image3,image4,product_title,short_description,price,Display Size,Generation,Graphics,Maximum Display Resolution,Operation System,Microsoft Office Package,Ports and Connectivity,Processor,Processor Speed,Ram,Storage,Free Accessories,Touch Screen,Battery,Color,Insurance,Warranty,label,description2,Product,Model,Category,Device Type,Dimensions,Weight,Video Inputs,USB,Audio,Max_Resolution_&_Refresh,Brand,Display Panel Type,Size,Aspect Ratio,Pixel Per Inch,Brightness,Resolution,Refresh Rate,Contrast Ratio,Color Support,Ports,Features,Audio-out Availability,Panel_Dimensions,Cost,Panel Dimensions,Show_countdown,Interfaces,Localization,Input Voltage,Power Output Connetors details,Power Capacity,Cable,Cable Length,Localisation,Product Compatiblity,,Ports and connectivity,Series,Output Voltage,Cable Included,Dimension,Bag Type,Material,Display [Resoultion],Webcam,Operating System,Display [Resolution],Generation /  Series,Memory,Memory Slots Available,Max Upgradable Memory,DIsplay Size,Display Resolution,Display Type,Display Refresh Rate,Touch Screen availability,Ethernet & Bluetooth,Finger Print Reader,Speakers,Adapter Info,Bundeled Software,Warranty & Insurance,Bundeled Accessories,EMI Availability,Wireless & Bluetooth,Ports_and_connectivity,Processor_Speed,Refresh rate,Memory Slots,Max. Upgradable Memory,Speaker/ Audio,Adapter info,Camera,Exterior Chassis Materials,DPI,Sensor Type,No. of Buttons,Others,Interface,Wireless Receiver,Keyboard Type,Localization and Layout,Hot Keys Function,Keyboard Technology,Mouse Type,Buttons Qunatity,Movement Detection Technology,Movement Resolution,Battery Type,Software & System Requirement,Light,Connector Type,Touch_Screen,Batteries,Battery Weight,weight,Output connectors,Type,Connector type,Cable_length,System Required,Web Resolution,FOV,Lens technology,Focus type,Package contents,Technology,Frequency,Range,Charge Time,Play Time,Water Resistance,Keyboard,Battery Life,Wireless Range,Mouse,projection System,Display Color,Light Source Wattage,Light Source Life,HDTV Compatibilty,I/O Interface,Speaker
dell-optiplex-tower-7010-i3-12100-8gb-256gb-ssd-ubt.html,https://www.neostore.com.np/assets/uploads/7010_.jpg,https://www.neostore.com.np/assets/uploads/7010_tower121.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_3111.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_2111.jpg,Dell Optiplex Tower 7010 | I3-12100 | 8GB | 256GB SSD | UBT,"12th Gen Intel® Core™ i3-12100 (4 Cores 8 Threads, 12MB Cache and 3.3GHz boost up to 4.3GHz) 8GB DDR4 RAM 256GB SSD Ubuntu OS. Intel® Graphics On Board Comes with Dell USB Optical Mouse-MS116 and Dell Wired Keyboard KB216 Black
	*monitor not included in the price","Current Price: Rs.52,725, Original Price: Rs.55,500",-,12th Gen,Intel Integrated Graphics,,Ubuntu OS,,,Intel Core i3-12100,,8GB,256GB SSD,,,,,,3 Years,, Dive into rich content  Expandable memory Up to 32GB of next generation DDR4 memory.     Easy to manage  Smart and secure  Dell Optimizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Front:
			
Two USB 2.0 (480 Mbps) ports
Two USB 3.2 Gen 1 (5 Gbps) ports
Universal audio jack (Front)

			Rear:

			
Two USB 2.0 (480 Mbps) ports with Smart Power On
Two USB 3.2 Gen 1 (5 Gbps) ports
One RJ45 Ethernet port, 1 Gbps
One DisplayPort 1.4a (HBR2)
One HDMI 1.4b port","4 Cores 8 Threads, 12MB Cache and 3.3GHz boost up to 4.3GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-7010-i3-13100-8gb-256-ssd-ubt.html,https://www.neostore.com.np/assets/uploads/7010_tower.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_3.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_2.jpg,https://www.neostore.com.np/assets/uploads/7010_tower.jpg,Dell Optiplex Tower 7010 | i3-13100 | 8GB | 256 SSD | UBT,"13th Gen Intel® Core™ i3-13100 (12 MB cache, 4 cores, 8 threads, 3.40 GHz to 4.50 GHz Turbo, 60 W) 8GB DDR4 RAM 256GB SSD Ubuntu OS. Intel® Graphics On Board","Current Price: Rs.86,000, Original Price: Rs.90,500",19.5 inch,13th,Intel Integrated Graphics,,Ubuntu OS,,,Intel Core i3-13100,,8GB,256GB SSD,,,,,,3 Years,, Dive into rich content   Expandable memory Up to 32GB of next generation DDR4 memory.     Easy to manage  Smart and secure  Dell Optimizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0
6. USB 2.0
7. USB 3.2 Gen 2
8. USB 3.2 Gen 2x2 Type-C
3x DisplayPort 1.4a (each up to 4096 x 2304@60Hz)
HDMI 2.1, up to 4096 x 2160 @60Hz
DisplayPort 1.4a, up to 5120 x 3200 @60Hz
VGA, up to 1920 x 1200 @60Hz
USB Type-C with DisplayPort Alt mode, up to 5120 x 3200 @60H
USB 3.2 Gen 2
USB 3.2 Gen 1x3
USB 2.0 with Smart Power On
RJ-45 Ethernet
Four Expansion Card Slots",2.10 GHz to 5.10 GHz Turbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-7010-i5-13500-8gb-256-ssd-ubt.html,https://www.neostore.com.np/assets/uploads/7010_tower11.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_31.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_21.jpg,https://www.neostore.com.np/assets/uploads/7010_tower11.jpg,Dell Optiplex Tower 7010 | i5-13500 | 8GB | 256 SSD | UBT,13th Gen Intel® Core™ i5-13500 8GB DDR4 RAM 256GB SSD Ubuntu OS. Intel® Graphics On Board,"Current Price: Rs.101,250, Original Price: Rs.106,500",19.5 inch,13th,Intel Integrated Graphics,,Ubuntu OS,,,Intel Core i5-13500,,8GB,256GB SSD,,,,,,3 Years,, Dive into rich content  Expandable memory Up to 32GB of next generation DDR4 memory.     Easy to manage  Smart and secure  Dell Optimizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0
6. USB 2.0
7. USB 3.2 Gen 2
8. USB 3.2 Gen 2x2 Type-C
3x DisplayPort 1.4a (each up to 4096 x 2304@60Hz)
HDMI 2.1, up to 4096 x 2160 @60Hz
DisplayPort 1.4a, up to 5120 x 3200 @60Hz
VGA, up to 1920 x 1200 @60Hz
USB Type-C with DisplayPort Alt mode, up to 5120 x 3200 @60H
USB 3.2 Gen 2
USB 3.2 Gen 1x3
USB 2.0 with Smart Power On
RJ-45 Ethernet
Four Expansion Card Slots",6+8 Cores/24MB/20T/2.5GHz to 4.8GHz/65W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-7010-i7-13700-8gb-512-ssd-ubt.html,https://www.neostore.com.np/assets/uploads/7010_tower12.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_311.jpg,https://www.neostore.com.np/assets/uploads/7010_tower_211.jpg,https://www.neostore.com.np/assets/uploads/7010_tower12.jpg,Dell Optiplex Tower 7010 | i7-13700 | 8GB | 512 SSD | UBT,"13th Gen Intel® Core™ i7-13700 (30 MB cache, 16 cores, 24 threads, 2.10 GHz to 5.10 GHz Turbo, 65 W) 8GB DDR4 RAM 512GB SSD Ubuntu OS. Intel® Graphics On Board","Current Price: Rs.147,250, Original Price: Rs.154,900",19.5 inch,13th,Intel Integrated Graphics,,Ubuntu OS,,,Intel Core i7-13700,,8GB,512GB SSD,,,,,,3 Years,, Dive into rich content  Expandable memory Up to 32GB of next generation DDR4 memory.     Easy to manage  Smart and secure  Dell Optimizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB 2.0
6. USB 2.0
7. USB 3.2 Gen 2
8. USB 3.2 Gen 2x2 Type-C
3x DisplayPort 1.4a (each up to 4096 x 2304@60Hz)
HDMI 2.1, up to 4096 x 2160 @60Hz
DisplayPort 1.4a, up to 5120 x 3200 @60Hz
VGA, up to 1920 x 1200 @60Hz
USB Type-C with DisplayPort Alt mode, up to 5120 x 3200 @60H
USB 3.2 Gen 2
USB 3.2 Gen 1x3
USB 2.0 with Smart Power On
RJ-45 Ethernet
Four Expansion Card Slots","30 MB cache, 16 cores, 24 threads, 2.10 GHz to 5.10 GHz Turbo, 65 W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-plus-7020-i7---14700-8gb-512gb-ubt.html,https://www.neostore.com.np/assets/uploads/workstation.jpg,https://www.neostore.com.np/assets/uploads/7020_3.jpg,https://www.neostore.com.np/assets/uploads/7020_2.jpg,https://www.neostore.com.np/assets/uploads/7020_.jpg,Dell Optiplex Tower Plus  7020 | i7 - 14700 | 8GB | 512GB | UBT,"Dell Optiplex Tower Plus  7020
High performance commercial desktop with DDR5 memory, 10 native USB ports including 1 USB-C and 3 native DisplayPorts.   Intel® Core™ i7 14700 vPro® (33 MB cache, 20 cores, 28 threads, up to 5.3 GHz Turbo) M.2 2230 512GB PCIe NVMe SSD Class 35 8GB DDR5 RAM Intel Graphics on board Ubuntu Os 260W Bronze power supply Comes with Dell Wired Keyboard KB216 & Dell USB Optical Mouse-MS116
	*monitor not included in the price","Current Price: Rs.138,700, Original Price: Rs.146,000",-,14th,Intel Integrated Graphics,,Ubuntu OS,,,Intel Core i7-14700,,8GB,512GB SSD,,,,,,3 Years,," OptiPlex Towers provide ultimate desktop configurability with the most storage and expansion options. Built to engage with rich content, Towers offer the most performance and graphics options for immersive productivity. Future-ready DDR5 memory Comes with 8GB of DDR5 memory with speeds which means more multitasking capabilities and smoother transitions between applications.  Improved thermals and acoustics New thermal options allow you to set the system in quiet mode.  Discrete graphics Enjoy a smooth viewing experience, free of refresh interruptions.  Get the most out of your OptiPlex  Enhancements that lead to advancements  Modern device management Protect endpoints, optimize the health & performance across devices, and enhance productivity.  Dell Trusted Devices Reduce the Attack Surface of Your Fleet with OptiPlex.
OptiPlex is a part of the industry’s most secure commercial PC family from Dell, with built-in security features that keep you protected and give you visibility to threats for swift action. OptiPlex customers trust our secure desktop solutions, featuring TPM 2.0, lockable cable covers and mounts, smart authentication options and chassis intrusion switches.​  Dell Optimizer Personalized performance that automatically responds to your workstyle, with advanced privacy features and built-in AI that optimizes audio, connectivity, productivity and configurability, all in one software Advancing Sustainability Our use of sustainable materials helps reduce the environmental impact of making and recycling them. OptiPlex desktops are made with up to 56.7% recycled plastic, including ITE-derived closed loop plastic. Select OptiPlex desktops are certified ENERGY STAR® 8.0, carry TCO Generation 9 certifications, and are EPEAT Gold registered with Climate+ designations. With Climate+, these desktops have met the industry's best practices for decarbonization  Ports & Slots 1. Optical Disc Drive (optional) * not included with this setup
2. Power Button
3. Storage Activity Light
4. SD Card Slot (optional)
5. Universal Audio Jack
6. USB 2.0 Port
7. USB 2.0 Port with PowerShare
8. USB 3.2 Gen 2 Port
9. USB 3.2 Gen 2x2 Type-C Port
10. Re-tasking Line-out/Line-in Audio Port
11. Serial Port (optional)
12. 3x DisplayPort 1.4a Ports (each up to 4096 x 2304 @60Hz)
13. Video Port (optional) 14. USB 3.2 Gen 2 Type-A Port
15. 3x USB 3.2 Gen 1 Type-A Port
16. 2x USB 2.0 with SmartPower On
17. 4x Expansion Slots
18. Power Cord Connector
19. Power Supply Diagnostic Light
20. Release Latch
21. Padlock Ring
22. RJ-45 Ethernet
23. Kensington Security Cable Slot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Front: 
			1 USB 2.0 (480 Mbps) Port with PowerShare
			1 USB 2.0 (480 Mbps) Port
			1 USB 3.2 Gen 2x2 (20 Gbps) Type-C® Port
			1 USB 3.2 Gen 2 (10 Gbps) Port
			1 Universal Audio Jack

Rear:
			3 USB 3.2 Gen 1 (5 Gbps) Ports
			3 DisplayPort™ 1.4a Ports
			2 USB 2.0 (480 Mbps) Ports with SmartPower On
			1 USB 3.2 Gen 2 (10 Gbps) Port
			1 RJ-45 (1 Gbps) Ethernet Port
			1 Re-tasking Line-out/Line-in Audio Port","33 MB cache, 20 cores, 28 threads, up to 5.3 GHz Turbo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-plus-7020-i7-14700-vpro-8gb-512gb-ssd-integrated-graphics-windows-11-pro.html,https://www.neostore.com.np/assets/uploads/7020_32.jpg,https://www.neostore.com.np/assets/uploads/7020_22.jpg,https://www.neostore.com.np/assets/uploads/70201.jpg,https://www.neostore.com.np/assets/uploads/7020_32.jpg,Dell Optiplex Tower Plus 7020 | i7-14700 vPro | 8GB | 512GB SSD | Integrated Graphics | WIndows 11 Pro,"Intel® Core™ i7 14700 vPro® (33 MB cache, 20 cores, 28 threads, up to 5.4 GHz Turbo) 8GB DDR5 RAM 512 GB SSD Integrated Graphics Windows 11 Pro

Note : Monitor not included","Current Price: Rs.154,850, Original Price: Rs.163,000",,,Integrated Graphics,,,,Front:,"Intel® Core™ i7 14700 vPro® (33 MB cache, 20 cores, 28 threads, up to 5.4 GHz Turbo)",,,512GB SSD,,,,,,,," OptiPlex Towers provide ultimate desktop configurability with the most storage and expansion options. Built to engage with rich content, Towers offer the most performance and graphics options for immersive productivity. Dive into rich user experiences  Future-ready DDR5 memory Up to 128GB DDR5 with speeds up to 5600 MT/s means more multitasking capabilities and smoother transitions between applications.  Improved thermals and acoustics New thermal options allow you to set the system in quiet mode.  Discrete graphics Enjoy a smooth viewing experience, free of refresh interruptions. Get the most out of your OptiPlex  One BIOS Our new OptiPlex desktops with Intel® Core™ processors (14th gen) feature one BIOS for All-in-Ones and one BIOS across Towers, Small Form Factors and Micro Form Factors. Intel® Core™ processors (14th Gen) Engineered to increase your productivity. Dell Optimizer Built-in AI Intuitive, personalized productivity. Modern management and reliability OptiPlex invests in reliable product experiences designed with quality-tested, sustainable components built to last and perform.  Modern device management Protect endpoints, optimize the health & performance across devices, and enhance productivity.  Dell Trusted Devices Reduce the Attack Surface of Your Fleet with OptiPlex. OptiPlex is a part of the industry’s most secure commercial PC family from Dell, with built-in security features that keep you protected and give you visibility to threats for swift action. OptiPlex customers trust our secure desktop solutions, featuring TPM 2.0, lockable cable covers and mounts, smart authentication options and chassis intrusion switches.​  Ports & Slots 1. Optical Disc Drive (optional)
2. Power Button
3. Storage Activity Light
4. SD Card Slot (optional)
5. Universal Audio Jack
6. USB 2.0 Port
7. USB 2.0 Port with PowerShare
8. USB 3.2 Gen 2 Port
9. USB 3.2 Gen 2x2 Type-C Port
10. Re-tasking Line-out/Line-in Audio Port
11. Serial Port (optional)
12. 3x DisplayPort 1.4a Ports (each up to 4096 x 2304 @60Hz)
13. Video Port (optional) 14. USB 3.2 Gen 2 Type-A Port
15. 3x USB 3.2 Gen 1 Type-A Port
16. 2x USB 2.0 with SmartPower On
17. 4x Expansion Slots
18. Power Cord Connector
19. Power Supply Diagnostic Light
20. Release Latch
21. Padlock Ring
22. RJ-45 Ethernet
23. Kensington Security Cable Slot",,7020,,,"Height: 14.45 in. (367.00 mm)
			Width: 6.65 in. (169.00 mm)
			Depth: 11.84 in. (300.80 mm)",Starting from 5.93Kg,,,Output via Universal Audio Jack,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,Ubuntu,,14th Generation,8GB,4 UDIMM slots,128GB,,VGA port: Up to 1920 x 1200 @ 60 Hz / HDMI 2.1 port: Up to 4096 x 2160 @ 60 Hz,,,,,,,260W Bronze PSU,N/a,1 Year warranty- Insurance Unavailable,n/a,unavailable,No Wireless LAN Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-optiplex-tower-plus-7020-i9-14900-vpro-8gb-512gb-ssd-rtx-4060-8gb-gddr6-ubt.html,https://www.neostore.com.np/assets/uploads/7020_31.jpg,https://www.neostore.com.np/assets/uploads/7020_21.jpg,https://www.neostore.com.np/assets/uploads/7020.jpg,https://www.neostore.com.np/assets/uploads/7020_31.jpg,Dell Optiplex Tower Plus 7020 | i9-14900 vPro | 8GB | 512GB SSD | RTX 4060 8GB GDDR6 | UBT,"Intel® Core™ i9 14900 vPro® (36MB cache, 24 cores, 32 threads, up to 5.4 GHz Turbo) 8GB DDR5 RAM 512 GB SSD RTX 4060 8GB GDDR6 Ubuntu OS.

Note : Monitor not included","Current Price: Rs.252,700, Original Price: Rs.266,000",,,RTX 4060 8GB GDDR6,,,,Front:,"Intel® Core™ i9 14900 vPro® (36MB cache, 24 cores, 32 threads, up to 5.4 GHz Turbo)",,,512GB SSD,,,,,,,," OptiPlex Towers provide ultimate desktop configurability with the most storage and expansion options. Built to engage with rich content, Towers offer the most performance and graphics options for immersive productivity. Dive into rich user experiences  Future-ready DDR5 memory Up to 128GB DDR5 with speeds up to 5600 MT/s means more multitasking capabilities and smoother transitions between applications.  Improved thermals and acoustics New thermal options allow you to set the system in quiet mode.  Discrete graphics Enjoy a smooth viewing experience, free of refresh interruptions. Get the most out of your OptiPlex  One BIOS Our new OptiPlex desktops with Intel® Core™ processors (14th gen) feature one BIOS for All-in-Ones and one BIOS across Towers, Small Form Factors and Micro Form Factors. Intel® Core™ processors (14th Gen) Engineered to increase your productivity. Dell Optimizer Built-in AI Intuitive, personalized productivity. Modern management and reliability OptiPlex invests in reliable product experiences designed with quality-tested, sustainable components built to last and perform.  Modern device management Protect endpoints, optimize the health & performance across devices, and enhance productivity.  Dell Trusted Devices Reduce the Attack Surface of Your Fleet with OptiPlex. OptiPlex is a part of the industry’s most secure commercial PC family from Dell, with built-in security features that keep you protected and give you visibility to threats for swift action. OptiPlex customers trust our secure desktop solutions, featuring TPM 2.0, lockable cable covers and mounts, smart authentication options and chassis intrusion switches.​  Ports & Slots 1. Optical Disc Drive (optional)
2. Power Button
3. Storage Activity Light
4. SD Card Slot (optional)
5. Universal Audio Jack
6. USB 2.0 Port
7. USB 2.0 Port with PowerShare
8. USB 3.2 Gen 2 Port
9. USB 3.2 Gen 2x2 Type-C Port
10. Re-tasking Line-out/Line-in Audio Port
11. Serial Port (optional)
12. 3x DisplayPort 1.4a Ports (each up to 4096 x 2304 @60Hz)
13. Video Port (optional) 14. USB 3.2 Gen 2 Type-A Port
15. 3x USB 3.2 Gen 1 Type-A Port
16. 2x USB 2.0 with SmartPower On
17. 4x Expansion Slots
18. Power Cord Connector
19. Power Supply Diagnostic Light
20. Release Latch
21. Padlock Ring
22. RJ-45 Ethernet
23. Kensington Security Cable Slot",,7020,,,"Height: 14.45 in. (367.00 mm)
			Width: 6.65 in. (169.00 mm)
			Depth: 11.84 in. (300.80 mm)",Starting from 5.93Kg,,,Output via Universal Audio Jack,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optiplex,,,,,,,,Ubuntu,,14th Generation,8GB,4 UDIMM slots,128GB,,DisplayPort 1.4a (HBR2 support) port: Maximum at 4096 x 2304 @ 60 Hz using GPU,,,,,,,260W Bronze PSU,N/a,1 Year warranty- Insurance Unavailable,n/a,unavailable,No Wireless LAN Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-portable-power-companion-12000-mah.html,https://www.neostore.com.np/assets/uploads/uploads/2020/08/94.jpg,https://www.neostore.com.np/assets/uploads/uploads/2020/08/94.jpg,,,Dell Portable Power Companion 12000 mAh,"Portable power for Dell Ultrabooks*, Notebooks* and tablets The Dell Power Companion lets you bring extra power with you, so you can be more productive. This handy device powers select Dell Notebooks* and Ultrabooks*, as well as up to two smartphones, tablets or other USB-enabled devices. The Dell Power Companion is lightweight and compact, so you can stay powered on-the-go without adding bulk to your bag.","Current Price: Rs.11,610, Original Price: Rs.12,900",,,,,,,,,,,,,,,,,1 Year Warranty,,"This compact power solution fits seamlessly into your mobile lifestyle by fitting neatly into your laptop case or bag. The Dell Power Companion is designed to deliver in-bag charging, so your devices are charged when you need them. It's also specifically designed to fit into the Dell Premier Backpack and Dell Premier Briefcases. USB charging to power additional devices The Dell Power Companion helps keep all your mobile devices charged and ready to go, including smartphones, tablets, and more. Two USB charging ports let you simultaneously charge a pair of mobile devices in addition to your Dell notebook. 12,000 mAh battery provides reliable, powerful backup power The compact and convenient Dell Power Companion features an 12,000 mAh six-cell battery that provides reliable power when you're on the go and is easily charged using your Dell power adapter**. A five-segment LED clearly displays how much power is left, so you can plan accordingly.",,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78 x 3.07 x 0.85 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Lithium ion batteries required.,200 Grams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-portable-power-companion-18-000-mah.html,https://www.neostore.com.np/assets/uploads/uploads/2020/08/95.jpg,https://www.neostore.com.np/assets/uploads/uploads/2020/08/95.jpg,,,"Dell Portable Power Companion 18,000 mAh","Portable power for Dell Ultrabooks*, Notebooks* and tablets The Dell Power Companion lets you bring extra power with you, so you can be more productive. This handy device powers select Dell Notebooks* and Ultrabooks*, as well as up to two smartphones, tablets or other USB-enabled devices. The Dell Power Companion is lightweight and compact, so you can stay powered on-the-go without adding bulk to your bag.","Current Price: Rs.12,510, Original Price: Rs.13,900",,,,,,,,,,,,,,Lithium ion 6-cell - 18000mAh,,,1 year warranty,,"This compact power solution fits seamlessly into your mobile lifestyle by fitting neatly into your laptop case or bag. The Dell Power Companion is designed to deliver in-bag charging, so your devices are charged when you need them. It's also specifically designed to fit into the Dell Premier Backpack and Dell Premier Briefcases. USB charging to power additional devices The Dell Power Companion helps keep all your mobile devices charged and ready to go, including smartphones, tablets, and more. Two USB charging ports let you simultaneously charge a pair of mobile devices in addition to your Dell notebook. 18,000 mAh battery provides reliable, powerful backup power The compact and convenient Dell Power Companion features an 18,000 mAh six-cell battery that provides reliable power when you're on the go and is easily charged using your Dell power adapter**. A five-segment LED clearly displays how much power is left, so you can plan accordingly.",,,,External battery pack + Power Adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4 in x 3.1 in x 0.8 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71oz,2 x 4 pin USB Type A,,,,,,,,,,,,,,,,,,,,,,,,,,
dell-pro-2k-qhd-webcam---wb5023.html,https://www.neostore.com.np/assets/uploads/wc.jpg,https://www.neostore.com.np/assets/uploads/wc_2.jpg,https://www.neostore.com.np/assets/uploads/wc.jpg,https://www.neostore.com.np/assets/uploads/wc_2.jpg,Dell Pro 2k QHD Webcam - WB5023,"Professional 2K QHD webcam with outstanding video quality and picture clarity, certified for Microsoft Teams and Zoom.","Current Price: Rs.26,500, Original Price: Rs.27,900",,,,,,,,,,,,,,,Black,,1 Year,,"Stunning clarity The large Sony STARVIS™ sensor in this 2K QHD, 1440p camera takes in substantial light to give you vibrant picture clarity and a vivid image. Look your best With Advanced Image Signal Processing
Digital Overlap HDR (DOL-HDR) delivers true-to-life color in extreme lighting environments.
Temporal (3D) and Spatial (2D) Noise Reduction automatically eliminates motion blur and grainy images in low light. Facial Detection Auto Exposure (FDAE) balances harsh lighting on your face for optimal image quality. The spotlight's on you AI Auto Framing keeps you center-framed even as you move and shift, so the focus is always on you. Deliberate design, inside and out Communicate clearly no matter what's going on around you with the noise reduction mic built into this sleek webcam.
Limit distractions on-screen and behind the scenes with the integrated mounting clip that doesn't block your screen.
Privacy and protection with a shutter cap that magnetically snaps on and off and stows behind the webcam for handy safekeeping.
Compatible with multiple operating systems for a seamless collaboration experience. For information on OS support, please refer to the Technical Specifications. Design how they see you Dell Peripheral Manager software offers an amazing range of features like HDR, AI Auto Framing, different Fields of View, and Presets allowing you to easily customize settings based on your preferences. Look your best every time with the Dell Pro Webcam.",Dell Pro 2k QHD Webcam - WB5023,,,,1.73inch x 3.62inch,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Webcam,USB,1.5 meter,"Win11/10 64 Bit
MacOS","2K QHD / 24, 30 fps
Full HD / 24, 30, 60 fps
HD / 24, 30, 60 fps","65, 78 degree",-,Autofocus,"Dell WB5023 webcam with cable, User documentation, External privacy cap",,,,,,,,,,,,,,,,,
dell-pro-wireless-headset---wl5022.html,https://www.neostore.com.np/assets/uploads/headphone.jpg,https://www.neostore.com.np/assets/uploads/headphone_2.jpg,https://www.neostore.com.np/assets/uploads/headphone.jpg,https://www.neostore.com.np/assets/uploads/headphone_2.jpg,Dell Pro Wireless Headset - WL5022,"Enjoy wireless freedom away from your PC with this Teams certified headset that offers convenient call controls. Switch seamlessly across your PC, tablet or smartphone and enjoy superior audio clarity on the go.","Current Price: Rs.41,700, Original Price: Rs.43,900",,,,,,,,,,,,,,,Black,,1 Year,,"Superb wireless audio clarity Attend calls all day hassle-free with audio clarity and high-quality stereo sound. The built-in noise cancellation feature blocks out ambient noise from your surroundings ensuring that your conversations stay crisp and clear. Intuitive features and convenient call controls Easy access to call features: Answer your calls, adjust the volume, redial, and mute/unmute on the go with convenient call controls on your headset. Wear it your way: Optimised for all day comfort and enhanced call quality, the headset can be worn with the boom mic on the left or right, whichever side you prefer. Hearing protection: This feature automatically detects sudden loud noises and prevents audio spikes to protect your hearing. Confirm your status at a glance: The status indicator light on your USB dongle lets you know if you’re on mute or in a call. Real time voice prompts: Enhanced audio alerts automatically announce your connection status, talk time and mute status. Track the location of your headset: Can’t remember where you left your headset? Use the Tile App on your smartphone to quickly find it. Comfortable and easy to use Comfortable and Secure: Leatherette earpads and an adjustable leatherette headband provide hours of comfort with a secure fit. Easy charging: Conveniently charge your headset by connecting it to your PC via the included USB cable. Seamless Integration: Switch across a multitude of devices including laptops, tablets and smartphones easily and conveniently. Pack up quick: Foldable earpads let you easily pack up and an included draw-string pouch protects your headset on the go.",Dell Pro Wireless Headset - WL5022,,Headphone,,,150 g,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,Wireless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wireless,-,98' / 29.9 m (Bluetooth),1.5 hour(s),15 hour(s),-,,,,,,,,,,,
